TimeUTC,TimeDK,RegionName,ConsumerCategory2,ConsumerCategory3,ConsumptionkWh
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Nordjylland,Erhverv,Erhverv,328158.286
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,23926.164
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Nordjylland,Privat,Privat,147882.837
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Sjælland,Erhverv,Erhverv,307468.103
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Sjælland,Erhverv,Offentlige foretagender,34073.639
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Sjælland,Privat,Privat,283352.982
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Syddanmark,Erhverv,Erhverv,785856.756
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,43978.882
2025-01-29T01:00:00,2025-01-29T02:00:00,Region Syddanmark,Privat,Privat,297248.099
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Hovedstaden,Erhverv,Erhverv,511357.408
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,82385.364
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Hovedstaden,Privat,Privat,308848.906
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Midtjylland,Erhverv,Erhverv,690697.274
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,48293.559
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Midtjylland,Privat,Privat,307374.381
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Nordjylland,Erhverv,Erhverv,334716.186
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24051.328
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Nordjylland,Privat,Privat,141279.32
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Sjælland,Erhverv,Erhverv,317608.188
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Sjælland,Erhverv,Offentlige foretagender,34370.21
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Sjælland,Privat,Privat,277704.116
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Syddanmark,Erhverv,Erhverv,767809.802
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,43321.811
2025-01-29T00:00:00,2025-01-29T01:00:00,Region Syddanmark,Privat,Privat,283288.305
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Hovedstaden,Erhverv,Erhverv,534132.164
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,83809.829
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Hovedstaden,Privat,Privat,310877.675
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Midtjylland,Erhverv,Erhverv,648425.821
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,49619.737
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Midtjylland,Privat,Privat,309273.976
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Nordjylland,Erhverv,Erhverv,340808.622
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24516.1
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Nordjylland,Privat,Privat,142054.692
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Sjælland,Erhverv,Erhverv,322365.654
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Sjælland,Erhverv,Offentlige foretagender,35449.86
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Sjælland,Privat,Privat,264544.787
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Syddanmark,Erhverv,Erhverv,755424.697
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,44531.293
2025-01-28T23:00:00,2025-01-29T00:00:00,Region Syddanmark,Privat,Privat,285374.507
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Hovedstaden,Erhverv,Erhverv,603869.976
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,86448.509
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Hovedstaden,Privat,Privat,311547.966
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Midtjylland,Erhverv,Erhverv,704789.53
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,51072.054
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Midtjylland,Privat,Privat,350216.283
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Nordjylland,Erhverv,Erhverv,338451.266
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,25451.861
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Nordjylland,Privat,Privat,160067.9
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Sjælland,Erhverv,Erhverv,328785.418
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Sjælland,Erhverv,Offentlige foretagender,36667.633
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Sjælland,Privat,Privat,243819.807
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Syddanmark,Erhverv,Erhverv,795511.959
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,46298.209
2025-01-28T22:00:00,2025-01-28T23:00:00,Region Syddanmark,Privat,Privat,324486.448
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Hovedstaden,Erhverv,Erhverv,592443.344
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,91114.851
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Hovedstaden,Privat,Privat,341043.923
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Midtjylland,Erhverv,Erhverv,782044.072
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,53708.326
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Midtjylland,Privat,Privat,331228.066
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Nordjylland,Erhverv,Erhverv,369409.908
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,27156.232
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Nordjylland,Privat,Privat,151790.956
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Sjælland,Erhverv,Erhverv,337602.615
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Sjælland,Erhverv,Offentlige foretagender,38695.465
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Sjælland,Privat,Privat,247559.654
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Syddanmark,Erhverv,Erhverv,898022.005
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,48902.74
2025-01-28T21:00:00,2025-01-28T22:00:00,Region Syddanmark,Privat,Privat,306402.282
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Hovedstaden,Erhverv,Erhverv,595191.222
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,98974.725
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Hovedstaden,Privat,Privat,371141.552
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Midtjylland,Erhverv,Erhverv,668546.664
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,59181.591
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Midtjylland,Privat,Privat,339275.816
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Nordjylland,Erhverv,Erhverv,358758.181
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,29495.374
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Nordjylland,Privat,Privat,157703.298
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Sjælland,Erhverv,Erhverv,346675.104
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Sjælland,Erhverv,Offentlige foretagender,41814.154
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Sjælland,Privat,Privat,256398.673
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Syddanmark,Erhverv,Erhverv,850861.112
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,53741.242
2025-01-28T20:00:00,2025-01-28T21:00:00,Region Syddanmark,Privat,Privat,312902.701
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Hovedstaden,Erhverv,Erhverv,610015.247
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,106101.309
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Hovedstaden,Privat,Privat,392927.63
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Midtjylland,Erhverv,Erhverv,665265.017
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,64109.057
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Midtjylland,Privat,Privat,342134.065
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Nordjylland,Erhverv,Erhverv,348830.131
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,31242.673
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Nordjylland,Privat,Privat,160239.817
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Sjælland,Erhverv,Erhverv,361262.255
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Sjælland,Erhverv,Offentlige foretagender,44871.724
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Sjælland,Privat,Privat,260721.115
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Syddanmark,Erhverv,Erhverv,805610.405
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,58476.491
2025-01-28T19:00:00,2025-01-28T20:00:00,Region Syddanmark,Privat,Privat,317483.992
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Hovedstaden,Erhverv,Erhverv,634891.808
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,112768.924
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Hovedstaden,Privat,Privat,427961.478
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Midtjylland,Erhverv,Erhverv,679640.62
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,68905.934
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Midtjylland,Privat,Privat,365443.048
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Nordjylland,Erhverv,Erhverv,345414.698
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,32768.732
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Nordjylland,Privat,Privat,171465.024
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Sjælland,Erhverv,Erhverv,375224.614
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Sjælland,Erhverv,Offentlige foretagender,47756.114
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Sjælland,Privat,Privat,277267.792
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Syddanmark,Erhverv,Erhverv,795122.362
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,63348.906
2025-01-28T18:00:00,2025-01-28T19:00:00,Region Syddanmark,Privat,Privat,338577.7
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Hovedstaden,Erhverv,Erhverv,671431.199
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,117541.019
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Hovedstaden,Privat,Privat,475212.61
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Midtjylland,Erhverv,Erhverv,730903.828
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,72807.245
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Midtjylland,Privat,Privat,412950.292
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Nordjylland,Erhverv,Erhverv,346214.228
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,34391.079
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Nordjylland,Privat,Privat,193091.688
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Sjælland,Erhverv,Erhverv,391017.538
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Sjælland,Erhverv,Offentlige foretagender,50166.567
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Sjælland,Privat,Privat,305623.252
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Syddanmark,Erhverv,Erhverv,838009.661
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,67476.524
2025-01-28T17:00:00,2025-01-28T18:00:00,Region Syddanmark,Privat,Privat,381595.471
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Hovedstaden,Erhverv,Erhverv,698177.773
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,125325.767
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Hovedstaden,Privat,Privat,462877.436
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Midtjylland,Erhverv,Erhverv,743006.072
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,75963.536
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Midtjylland,Privat,Privat,422584.704
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Nordjylland,Erhverv,Erhverv,362574.791
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,35770.544
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Nordjylland,Privat,Privat,202904.26
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Sjælland,Erhverv,Erhverv,404953.614
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Sjælland,Erhverv,Offentlige foretagender,52309.854
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Sjælland,Privat,Privat,310745.873
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Syddanmark,Erhverv,Erhverv,865561.838
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,69377.389
2025-01-28T16:00:00,2025-01-28T17:00:00,Region Syddanmark,Privat,Privat,393645.449
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Hovedstaden,Erhverv,Erhverv,711512.805
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,128398.218
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Hovedstaden,Privat,Privat,361196.203
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Midtjylland,Erhverv,Erhverv,761547.887
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,73711.641
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Midtjylland,Privat,Privat,315472.834
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Nordjylland,Erhverv,Erhverv,395014.09
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,34359.439
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Nordjylland,Privat,Privat,157737.16
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Sjælland,Erhverv,Erhverv,411047.626
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Sjælland,Erhverv,Offentlige foretagender,48695.648
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Sjælland,Privat,Privat,250404.017
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Syddanmark,Erhverv,Erhverv,848588.351
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,65409.813
2025-01-28T15:00:00,2025-01-28T16:00:00,Region Syddanmark,Privat,Privat,298435.799
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Hovedstaden,Erhverv,Erhverv,722131.288
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,136191.336
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Hovedstaden,Privat,Privat,300877.32
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Midtjylland,Erhverv,Erhverv,791533.13
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,79833.867
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Midtjylland,Privat,Privat,255055.844
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Nordjylland,Erhverv,Erhverv,390935.239
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,37119.554
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Nordjylland,Privat,Privat,128533.837
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Sjælland,Erhverv,Erhverv,416072.101
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Sjælland,Erhverv,Offentlige foretagender,50371.994
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Sjælland,Privat,Privat,210965.31
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Syddanmark,Erhverv,Erhverv,869535.253
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,71019.623
2025-01-28T14:00:00,2025-01-28T15:00:00,Region Syddanmark,Privat,Privat,243072.853
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Hovedstaden,Erhverv,Erhverv,751033.185
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,144240.187
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Hovedstaden,Privat,Privat,277045.99
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Midtjylland,Erhverv,Erhverv,819850.299
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,86486.897
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Midtjylland,Privat,Privat,233191.067
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Nordjylland,Erhverv,Erhverv,408496.293
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,41076.416
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Nordjylland,Privat,Privat,117694.607
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Sjælland,Erhverv,Erhverv,420386.558
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Sjælland,Erhverv,Offentlige foretagender,53768.975
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Sjælland,Privat,Privat,193467.223
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Syddanmark,Erhverv,Erhverv,880103.413
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,75718.499
2025-01-28T13:00:00,2025-01-28T14:00:00,Region Syddanmark,Privat,Privat,223964.592
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Hovedstaden,Erhverv,Erhverv,774941.213
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,150967.28
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Hovedstaden,Privat,Privat,268211.935
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Midtjylland,Erhverv,Erhverv,861715.38
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,93786.18
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Midtjylland,Privat,Privat,228123.657
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Nordjylland,Erhverv,Erhverv,400269.973
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,44655.002
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Nordjylland,Privat,Privat,114932.661
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Sjælland,Erhverv,Erhverv,420243.309
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Sjælland,Erhverv,Offentlige foretagender,57030.418
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Sjælland,Privat,Privat,185733.867
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Syddanmark,Erhverv,Erhverv,944170.908
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,82237.82
2025-01-28T12:00:00,2025-01-28T13:00:00,Region Syddanmark,Privat,Privat,216885.294
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Hovedstaden,Erhverv,Erhverv,781396.539
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,154756.613
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Hovedstaden,Privat,Privat,272250.981
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Midtjylland,Erhverv,Erhverv,851177.795
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,97572.044
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Midtjylland,Privat,Privat,235861.321
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Nordjylland,Erhverv,Erhverv,403396.492
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,46062.863
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Nordjylland,Privat,Privat,118658.572
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Sjælland,Erhverv,Erhverv,423875.234
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Sjælland,Erhverv,Offentlige foretagender,58845.669
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Sjælland,Privat,Privat,190285.49
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Syddanmark,Erhverv,Erhverv,952808.546
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,85345.56
2025-01-28T11:00:00,2025-01-28T12:00:00,Region Syddanmark,Privat,Privat,222821.562
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Hovedstaden,Erhverv,Erhverv,769612.555
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,158179.799
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Hovedstaden,Privat,Privat,274652.978
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Midtjylland,Erhverv,Erhverv,838777.547
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,101713.868
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Midtjylland,Privat,Privat,238380.01
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Nordjylland,Erhverv,Erhverv,406895.6
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,47904.514
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Nordjylland,Privat,Privat,120242.811
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Sjælland,Erhverv,Erhverv,426377.729
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Sjælland,Erhverv,Offentlige foretagender,60857.169
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Sjælland,Privat,Privat,194532.335
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Syddanmark,Erhverv,Erhverv,942907.061
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,92084.029
2025-01-28T10:00:00,2025-01-28T11:00:00,Region Syddanmark,Privat,Privat,230770.125
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Hovedstaden,Erhverv,Erhverv,775167.186
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,161616.508
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Hovedstaden,Privat,Privat,281622.805
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Midtjylland,Erhverv,Erhverv,856887.234
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,104526.238
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Midtjylland,Privat,Privat,246102.011
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Nordjylland,Erhverv,Erhverv,414024.939
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,49474.355
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Nordjylland,Privat,Privat,121068.385
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Sjælland,Erhverv,Erhverv,438019.935
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Sjælland,Erhverv,Offentlige foretagender,63123.769
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Sjælland,Privat,Privat,204174.012
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Syddanmark,Erhverv,Erhverv,966390.989
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,96144.632
2025-01-28T09:00:00,2025-01-28T10:00:00,Region Syddanmark,Privat,Privat,237317.42
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Hovedstaden,Erhverv,Erhverv,780199.706
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,162297.407
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Hovedstaden,Privat,Privat,295117.016
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Midtjylland,Erhverv,Erhverv,846953.083
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,104686.787
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Midtjylland,Privat,Privat,260594.376
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Nordjylland,Erhverv,Erhverv,418514.663
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,48819.825
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Nordjylland,Privat,Privat,126864.523
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Sjælland,Erhverv,Erhverv,441367.456
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Sjælland,Erhverv,Offentlige foretagender,64731.311
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Sjælland,Privat,Privat,219401.772
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Syddanmark,Erhverv,Erhverv,962847.485
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,96517.793
2025-01-28T08:00:00,2025-01-28T09:00:00,Region Syddanmark,Privat,Privat,249357.668
2025-01-28T07:00:00,2025-01-28T08:00:00,Region Hovedstaden,Erhverv,Erhverv,764881.628
2025-01-28T07:00:00,2025-01-28T08:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,157131.381
2025-01-28T07:00:00,2025-01-28T08:00:00,Region Hovedstaden,Privat,Privat,302065.122
2025-01-28T07:00:00,2025-01-28T08:00:00,Region Midtjylland,Erhverv,Erhverv,893323.519
