TimeUTC,TimeDK,HousingCategory,HeatingCategory,ConsumptionkWh
2025-12-30T17:00:00,2025-12-30T18:00:00,Andet,Andet,94905.362
2025-12-30T17:00:00,2025-12-30T18:00:00,Andet,Elvarme eller varmepumpe,12304.962
2025-12-30T17:00:00,2025-12-30T18:00:00,Etageejendom,Andet,293501.324
2025-12-30T17:00:00,2025-12-30T18:00:00,Etageejendom,Elvarme eller varmepumpe,9075.07
2025-12-30T17:00:00,2025-12-30T18:00:00,Fritidshuse,Andet,13275.9
2025-12-30T17:00:00,2025-12-30T18:00:00,Fritidshuse,Elvarme eller varmepumpe,192291.397
2025-12-30T17:00:00,2025-12-30T18:00:00,Parcel- og rækkehuse,Andet,821176.447
2025-12-30T17:00:00,2025-12-30T18:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,490873.522
2025-12-30T17:00:00,2025-12-30T18:00:00,Ukendt,Andet,159352.654
2025-12-30T17:00:00,2025-12-30T18:00:00,Ukendt,Elvarme eller varmepumpe,94517.51
2025-12-30T16:00:00,2025-12-30T17:00:00,Andet,Andet,94469.256
2025-12-30T16:00:00,2025-12-30T17:00:00,Andet,Elvarme eller varmepumpe,12085.814
2025-12-30T16:00:00,2025-12-30T17:00:00,Etageejendom,Andet,282618.275
2025-12-30T16:00:00,2025-12-30T17:00:00,Etageejendom,Elvarme eller varmepumpe,8852.5
2025-12-30T16:00:00,2025-12-30T17:00:00,Fritidshuse,Andet,12700.188
2025-12-30T16:00:00,2025-12-30T17:00:00,Fritidshuse,Elvarme eller varmepumpe,184457.453
2025-12-30T16:00:00,2025-12-30T17:00:00,Parcel- og rækkehuse,Andet,826087.292
2025-12-30T16:00:00,2025-12-30T17:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,482197.601
2025-12-30T16:00:00,2025-12-30T17:00:00,Ukendt,Andet,157255.742
2025-12-30T16:00:00,2025-12-30T17:00:00,Ukendt,Elvarme eller varmepumpe,91335.081
2025-12-30T15:00:00,2025-12-30T16:00:00,Andet,Andet,87106.155
2025-12-30T15:00:00,2025-12-30T16:00:00,Andet,Elvarme eller varmepumpe,11577.073
2025-12-30T15:00:00,2025-12-30T16:00:00,Etageejendom,Andet,235600.698
2025-12-30T15:00:00,2025-12-30T16:00:00,Etageejendom,Elvarme eller varmepumpe,8100.152
2025-12-30T15:00:00,2025-12-30T16:00:00,Fritidshuse,Andet,11552.439
2025-12-30T15:00:00,2025-12-30T16:00:00,Fritidshuse,Elvarme eller varmepumpe,167591.077
2025-12-30T15:00:00,2025-12-30T16:00:00,Parcel- og rækkehuse,Andet,686415.575
2025-12-30T15:00:00,2025-12-30T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,453039.041
2025-12-30T15:00:00,2025-12-30T16:00:00,Ukendt,Andet,132701.877
2025-12-30T15:00:00,2025-12-30T16:00:00,Ukendt,Elvarme eller varmepumpe,86990.694
2025-12-30T14:00:00,2025-12-30T15:00:00,Andet,Andet,79800.493
2025-12-30T14:00:00,2025-12-30T15:00:00,Andet,Elvarme eller varmepumpe,10774.88
2025-12-30T14:00:00,2025-12-30T15:00:00,Etageejendom,Andet,207849.651
2025-12-30T14:00:00,2025-12-30T15:00:00,Etageejendom,Elvarme eller varmepumpe,7606.499
2025-12-30T14:00:00,2025-12-30T15:00:00,Fritidshuse,Andet,10598.773
2025-12-30T14:00:00,2025-12-30T15:00:00,Fritidshuse,Elvarme eller varmepumpe,152951.121
2025-12-30T14:00:00,2025-12-30T15:00:00,Parcel- og rækkehuse,Andet,601462.097
2025-12-30T14:00:00,2025-12-30T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,417167.366
2025-12-30T14:00:00,2025-12-30T15:00:00,Ukendt,Andet,117083.286
2025-12-30T14:00:00,2025-12-30T15:00:00,Ukendt,Elvarme eller varmepumpe,80874.219
2025-12-30T13:00:00,2025-12-30T14:00:00,Andet,Andet,74084.971
2025-12-30T13:00:00,2025-12-30T14:00:00,Andet,Elvarme eller varmepumpe,10239.127
2025-12-30T13:00:00,2025-12-30T14:00:00,Etageejendom,Andet,200848.333
2025-12-30T13:00:00,2025-12-30T14:00:00,Etageejendom,Elvarme eller varmepumpe,7321.811
2025-12-30T13:00:00,2025-12-30T14:00:00,Fritidshuse,Andet,10142.553
2025-12-30T13:00:00,2025-12-30T14:00:00,Fritidshuse,Elvarme eller varmepumpe,145233.373
2025-12-30T13:00:00,2025-12-30T14:00:00,Parcel- og rækkehuse,Andet,579978.917
2025-12-30T13:00:00,2025-12-30T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,388695.781
2025-12-30T13:00:00,2025-12-30T14:00:00,Ukendt,Andet,112150.199
2025-12-30T13:00:00,2025-12-30T14:00:00,Ukendt,Elvarme eller varmepumpe,75930.053
2025-12-30T12:00:00,2025-12-30T13:00:00,Andet,Andet,72126.893
2025-12-30T12:00:00,2025-12-30T13:00:00,Andet,Elvarme eller varmepumpe,9975.553
2025-12-30T12:00:00,2025-12-30T13:00:00,Etageejendom,Andet,199797.978
2025-12-30T12:00:00,2025-12-30T13:00:00,Etageejendom,Elvarme eller varmepumpe,7298.722
2025-12-30T12:00:00,2025-12-30T13:00:00,Fritidshuse,Andet,10089.377
2025-12-30T12:00:00,2025-12-30T13:00:00,Fritidshuse,Elvarme eller varmepumpe,145447.5
2025-12-30T12:00:00,2025-12-30T13:00:00,Parcel- og rækkehuse,Andet,585715.82
2025-12-30T12:00:00,2025-12-30T13:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,381020.534
2025-12-30T12:00:00,2025-12-30T13:00:00,Ukendt,Andet,112379.26
2025-12-30T12:00:00,2025-12-30T13:00:00,Ukendt,Elvarme eller varmepumpe,74348.53
2025-12-30T11:00:00,2025-12-30T12:00:00,Andet,Andet,72832.421
2025-12-30T11:00:00,2025-12-30T12:00:00,Andet,Elvarme eller varmepumpe,10256.112
2025-12-30T11:00:00,2025-12-30T12:00:00,Etageejendom,Andet,199905.892
2025-12-30T11:00:00,2025-12-30T12:00:00,Etageejendom,Elvarme eller varmepumpe,7427.318
2025-12-30T11:00:00,2025-12-30T12:00:00,Fritidshuse,Andet,10362.639
2025-12-30T11:00:00,2025-12-30T12:00:00,Fritidshuse,Elvarme eller varmepumpe,152510.768
2025-12-30T11:00:00,2025-12-30T12:00:00,Parcel- og rækkehuse,Andet,583824.258
2025-12-30T11:00:00,2025-12-30T12:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,388983.522
2025-12-30T11:00:00,2025-12-30T12:00:00,Ukendt,Andet,112103.091
2025-12-30T11:00:00,2025-12-30T12:00:00,Ukendt,Elvarme eller varmepumpe,75649.707
2025-12-30T10:00:00,2025-12-30T11:00:00,Andet,Andet,74975.114
2025-12-30T10:00:00,2025-12-30T11:00:00,Andet,Elvarme eller varmepumpe,10839.569
2025-12-30T10:00:00,2025-12-30T11:00:00,Etageejendom,Andet,196056.002
2025-12-30T10:00:00,2025-12-30T11:00:00,Etageejendom,Elvarme eller varmepumpe,7659.513
2025-12-30T10:00:00,2025-12-30T11:00:00,Fritidshuse,Andet,10979.544
2025-12-30T10:00:00,2025-12-30T11:00:00,Fritidshuse,Elvarme eller varmepumpe,164262.649
2025-12-30T10:00:00,2025-12-30T11:00:00,Parcel- og rækkehuse,Andet,571512.211
2025-12-30T10:00:00,2025-12-30T11:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,406674.593
2025-12-30T10:00:00,2025-12-30T11:00:00,Ukendt,Andet,109149.29
2025-12-30T10:00:00,2025-12-30T11:00:00,Ukendt,Elvarme eller varmepumpe,77609.216
2025-12-30T09:00:00,2025-12-30T10:00:00,Andet,Andet,78389.7
2025-12-30T09:00:00,2025-12-30T10:00:00,Andet,Elvarme eller varmepumpe,11546.931
2025-12-30T09:00:00,2025-12-30T10:00:00,Etageejendom,Andet,188428.275
2025-12-30T09:00:00,2025-12-30T10:00:00,Etageejendom,Elvarme eller varmepumpe,7889.572
2025-12-30T09:00:00,2025-12-30T10:00:00,Fritidshuse,Andet,11729.415
2025-12-30T09:00:00,2025-12-30T10:00:00,Fritidshuse,Elvarme eller varmepumpe,178969.693
2025-12-30T09:00:00,2025-12-30T10:00:00,Parcel- og rækkehuse,Andet,559765.33
2025-12-30T09:00:00,2025-12-30T10:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,434837.16
2025-12-30T09:00:00,2025-12-30T10:00:00,Ukendt,Andet,106550.268
2025-12-30T09:00:00,2025-12-30T10:00:00,Ukendt,Elvarme eller varmepumpe,82428.42
2025-12-30T08:00:00,2025-12-30T09:00:00,Andet,Andet,81144.492
2025-12-30T08:00:00,2025-12-30T09:00:00,Andet,Elvarme eller varmepumpe,11988.524
2025-12-30T08:00:00,2025-12-30T09:00:00,Etageejendom,Andet,174998.087
2025-12-30T08:00:00,2025-12-30T09:00:00,Etageejendom,Elvarme eller varmepumpe,8066.704
2025-12-30T08:00:00,2025-12-30T09:00:00,Fritidshuse,Andet,12222.126
2025-12-30T08:00:00,2025-12-30T09:00:00,Fritidshuse,Elvarme eller varmepumpe,186534.055
2025-12-30T08:00:00,2025-12-30T09:00:00,Parcel- og rækkehuse,Andet,547232.627
2025-12-30T08:00:00,2025-12-30T09:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,460348.968
2025-12-30T08:00:00,2025-12-30T09:00:00,Ukendt,Andet,103393.189
2025-12-30T08:00:00,2025-12-30T09:00:00,Ukendt,Elvarme eller varmepumpe,85562.807
2025-12-30T07:00:00,2025-12-30T08:00:00,Andet,Andet,78337.038
2025-12-30T07:00:00,2025-12-30T08:00:00,Andet,Elvarme eller varmepumpe,11504.517
2025-12-30T07:00:00,2025-12-30T08:00:00,Etageejendom,Andet,148611.842
2025-12-30T07:00:00,2025-12-30T08:00:00,Etageejendom,Elvarme eller varmepumpe,7485.614
2025-12-30T07:00:00,2025-12-30T08:00:00,Fritidshuse,Andet,11495.13
2025-12-30T07:00:00,2025-12-30T08:00:00,Fritidshuse,Elvarme eller varmepumpe,174596.317
2025-12-30T07:00:00,2025-12-30T08:00:00,Parcel- og rækkehuse,Andet,489911.23
2025-12-30T07:00:00,2025-12-30T08:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,449650.999
2025-12-30T07:00:00,2025-12-30T08:00:00,Ukendt,Andet,92534.207
2025-12-30T07:00:00,2025-12-30T08:00:00,Ukendt,Elvarme eller varmepumpe,83047.249
2025-12-30T06:00:00,2025-12-30T07:00:00,Andet,Andet,71566.557
2025-12-30T06:00:00,2025-12-30T07:00:00,Andet,Elvarme eller varmepumpe,10630.907
2025-12-30T06:00:00,2025-12-30T07:00:00,Etageejendom,Andet,118484.807
2025-12-30T06:00:00,2025-12-30T07:00:00,Etageejendom,Elvarme eller varmepumpe,6880.673
2025-12-30T06:00:00,2025-12-30T07:00:00,Fritidshuse,Andet,10303.021
2025-12-30T06:00:00,2025-12-30T07:00:00,Fritidshuse,Elvarme eller varmepumpe,155102.27
2025-12-30T06:00:00,2025-12-30T07:00:00,Parcel- og rækkehuse,Andet,409619.207
2025-12-30T06:00:00,2025-12-30T07:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,423631.51
2025-12-30T06:00:00,2025-12-30T07:00:00,Ukendt,Andet,77283.729
2025-12-30T06:00:00,2025-12-30T07:00:00,Ukendt,Elvarme eller varmepumpe,78428.751
2025-12-30T05:00:00,2025-12-30T06:00:00,Andet,Andet,66378.507
2025-12-30T05:00:00,2025-12-30T06:00:00,Andet,Elvarme eller varmepumpe,10153.498
2025-12-30T05:00:00,2025-12-30T06:00:00,Etageejendom,Andet,99588.514
2025-12-30T05:00:00,2025-12-30T06:00:00,Etageejendom,Elvarme eller varmepumpe,6575.325
2025-12-30T05:00:00,2025-12-30T06:00:00,Fritidshuse,Andet,9615.932
2025-12-30T05:00:00,2025-12-30T06:00:00,Fritidshuse,Elvarme eller varmepumpe,144464.732
2025-12-30T05:00:00,2025-12-30T06:00:00,Parcel- og rækkehuse,Andet,366536.544
2025-12-30T05:00:00,2025-12-30T06:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,408514.29
2025-12-30T05:00:00,2025-12-30T06:00:00,Ukendt,Andet,68841.165
2025-12-30T05:00:00,2025-12-30T06:00:00,Ukendt,Elvarme eller varmepumpe,75496.873
2025-12-30T04:00:00,2025-12-30T05:00:00,Andet,Andet,67022.438
2025-12-30T04:00:00,2025-12-30T05:00:00,Andet,Elvarme eller varmepumpe,10295.814
2025-12-30T04:00:00,2025-12-30T05:00:00,Etageejendom,Andet,92729.07
2025-12-30T04:00:00,2025-12-30T05:00:00,Etageejendom,Elvarme eller varmepumpe,6467.476
2025-12-30T04:00:00,2025-12-30T05:00:00,Fritidshuse,Andet,9493.206
2025-12-30T04:00:00,2025-12-30T05:00:00,Fritidshuse,Elvarme eller varmepumpe,143869.3
2025-12-30T04:00:00,2025-12-30T05:00:00,Parcel- og rækkehuse,Andet,437636.253
2025-12-30T04:00:00,2025-12-30T05:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,427986.916
2025-12-30T04:00:00,2025-12-30T05:00:00,Ukendt,Andet,81937.644
2025-12-30T04:00:00,2025-12-30T05:00:00,Ukendt,Elvarme eller varmepumpe,80786.481
2025-12-30T03:00:00,2025-12-30T04:00:00,Andet,Andet,70036.614
2025-12-30T03:00:00,2025-12-30T04:00:00,Andet,Elvarme eller varmepumpe,10479.752
2025-12-30T03:00:00,2025-12-30T04:00:00,Etageejendom,Andet,93448.475
2025-12-30T03:00:00,2025-12-30T04:00:00,Etageejendom,Elvarme eller varmepumpe,6417.613
2025-12-30T03:00:00,2025-12-30T04:00:00,Fritidshuse,Andet,9550.449
2025-12-30T03:00:00,2025-12-30T04:00:00,Fritidshuse,Elvarme eller varmepumpe,145218.045
2025-12-30T03:00:00,2025-12-30T04:00:00,Parcel- og rækkehuse,Andet,557784.249
2025-12-30T03:00:00,2025-12-30T04:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,455466.342
2025-12-30T03:00:00,2025-12-30T04:00:00,Ukendt,Andet,102767.853
2025-12-30T03:00:00,2025-12-30T04:00:00,Ukendt,Elvarme eller varmepumpe,83947.438
2025-12-30T02:00:00,2025-12-30T03:00:00,Andet,Andet,72372.195
2025-12-30T02:00:00,2025-12-30T03:00:00,Andet,Elvarme eller varmepumpe,10532.542
2025-12-30T02:00:00,2025-12-30T03:00:00,Etageejendom,Andet,97728.346
2025-12-30T02:00:00,2025-12-30T03:00:00,Etageejendom,Elvarme eller varmepumpe,6384.098
2025-12-30T02:00:00,2025-12-30T03:00:00,Fritidshuse,Andet,9608.465
2025-12-30T02:00:00,2025-12-30T03:00:00,Fritidshuse,Elvarme eller varmepumpe,145158.772
2025-12-30T02:00:00,2025-12-30T03:00:00,Parcel- og rækkehuse,Andet,638997.318
2025-12-30T02:00:00,2025-12-30T03:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,470367.096
2025-12-30T02:00:00,2025-12-30T03:00:00,Ukendt,Andet,115984.42
2025-12-30T02:00:00,2025-12-30T03:00:00,Ukendt,Elvarme eller varmepumpe,85378.814
2025-12-30T01:00:00,2025-12-30T02:00:00,Andet,Andet,74067.815
2025-12-30T01:00:00,2025-12-30T02:00:00,Andet,Elvarme eller varmepumpe,10494.561
2025-12-30T01:00:00,2025-12-30T02:00:00,Etageejendom,Andet,104915.316
2025-12-30T01:00:00,2025-12-30T02:00:00,Etageejendom,Elvarme eller varmepumpe,6451.642
2025-12-30T01:00:00,2025-12-30T02:00:00,Fritidshuse,Andet,9660.365
2025-12-30T01:00:00,2025-12-30T02:00:00,Fritidshuse,Elvarme eller varmepumpe,145240.638
2025-12-30T01:00:00,2025-12-30T02:00:00,Parcel- og rækkehuse,Andet,671284.109
2025-12-30T01:00:00,2025-12-30T02:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,477221.234
2025-12-30T01:00:00,2025-12-30T02:00:00,Ukendt,Andet,122217.46
2025-12-30T01:00:00,2025-12-30T02:00:00,Ukendt,Elvarme eller varmepumpe,87238.736
2025-12-30T00:00:00,2025-12-30T01:00:00,Andet,Andet,74409.398
2025-12-30T00:00:00,2025-12-30T01:00:00,Andet,Elvarme eller varmepumpe,10537.575
2025-12-30T00:00:00,2025-12-30T01:00:00,Etageejendom,Andet,116741.553
2025-12-30T00:00:00,2025-12-30T01:00:00,Etageejendom,Elvarme eller varmepumpe,6562.983
2025-12-30T00:00:00,2025-12-30T01:00:00,Fritidshuse,Andet,9746.999
2025-12-30T00:00:00,2025-12-30T01:00:00,Fritidshuse,Elvarme eller varmepumpe,144984.556
2025-12-30T00:00:00,2025-12-30T01:00:00,Parcel- og rækkehuse,Andet,655200.252
2025-12-30T00:00:00,2025-12-30T01:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,470565.058
2025-12-30T00:00:00,2025-12-30T01:00:00,Ukendt,Andet,121349.3
2025-12-30T00:00:00,2025-12-30T01:00:00,Ukendt,Elvarme eller varmepumpe,87243.135
2025-12-29T23:00:00,2025-12-30T00:00:00,Andet,Andet,74932.176
2025-12-29T23:00:00,2025-12-30T00:00:00,Andet,Elvarme eller varmepumpe,10585.702
2025-12-29T23:00:00,2025-12-30T00:00:00,Etageejendom,Andet,135327.864
2025-12-29T23:00:00,2025-12-30T00:00:00,Etageejendom,Elvarme eller varmepumpe,6654.853
2025-12-29T23:00:00,2025-12-30T00:00:00,Fritidshuse,Andet,9915.943
2025-12-29T23:00:00,2025-12-30T00:00:00,Fritidshuse,Elvarme eller varmepumpe,145593.66
2025-12-29T23:00:00,2025-12-30T00:00:00,Parcel- og rækkehuse,Andet,642690.586
2025-12-29T23:00:00,2025-12-30T00:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,459751.324
2025-12-29T23:00:00,2025-12-30T00:00:00,Ukendt,Andet,119215.725
2025-12-29T23:00:00,2025-12-30T00:00:00,Ukendt,Elvarme eller varmepumpe,85627.926
2025-12-29T22:00:00,2025-12-29T23:00:00,Andet,Andet,72675.359
2025-12-29T22:00:00,2025-12-29T23:00:00,Andet,Elvarme eller varmepumpe,10536.724
2025-12-29T22:00:00,2025-12-29T23:00:00,Etageejendom,Andet,158403.245
2025-12-29T22:00:00,2025-12-29T23:00:00,Etageejendom,Elvarme eller varmepumpe,6963.236
2025-12-29T22:00:00,2025-12-29T23:00:00,Fritidshuse,Andet,9879.481
2025-12-29T22:00:00,2025-12-29T23:00:00,Fritidshuse,Elvarme eller varmepumpe,144646.588
2025-12-29T22:00:00,2025-12-29T23:00:00,Parcel- og rækkehuse,Andet,577204.733
2025-12-29T22:00:00,2025-12-29T23:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,429626.541
2025-12-29T22:00:00,2025-12-29T23:00:00,Ukendt,Andet,109082.38
2025-12-29T22:00:00,2025-12-29T23:00:00,Ukendt,Elvarme eller varmepumpe,80381.883
2025-12-29T21:00:00,2025-12-29T22:00:00,Andet,Andet,74779.355
2025-12-29T21:00:00,2025-12-29T22:00:00,Andet,Elvarme eller varmepumpe,10534.581
2025-12-29T21:00:00,2025-12-29T22:00:00,Etageejendom,Andet,185445.87
2025-12-29T21:00:00,2025-12-29T22:00:00,Etageejendom,Elvarme eller varmepumpe,7150.88
2025-12-29T21:00:00,2025-12-29T22:00:00,Fritidshuse,Andet,10075.569
2025-12-29T21:00:00,2025-12-29T22:00:00,Fritidshuse,Elvarme eller varmepumpe,146299.174
2025-12-29T21:00:00,2025-12-29T22:00:00,Parcel- og rækkehuse,Andet,587547.242
2025-12-29T21:00:00,2025-12-29T22:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,422454.51
2025-12-29T21:00:00,2025-12-29T22:00:00,Ukendt,Andet,111551.489
2025-12-29T21:00:00,2025-12-29T22:00:00,Ukendt,Elvarme eller varmepumpe,79376.876
2025-12-29T20:00:00,2025-12-29T21:00:00,Andet,Andet,76817.458
2025-12-29T20:00:00,2025-12-29T21:00:00,Andet,Elvarme eller varmepumpe,10527.648
2025-12-29T20:00:00,2025-12-29T21:00:00,Etageejendom,Andet,209672.709
2025-12-29T20:00:00,2025-12-29T21:00:00,Etageejendom,Elvarme eller varmepumpe,7486.532
2025-12-29T20:00:00,2025-12-29T21:00:00,Fritidshuse,Andet,10401.83
2025-12-29T20:00:00,2025-12-29T21:00:00,Fritidshuse,Elvarme eller varmepumpe,149232.196
2025-12-29T20:00:00,2025-12-29T21:00:00,Parcel- og rækkehuse,Andet,603273.617
2025-12-29T20:00:00,2025-12-29T21:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,422381.704
2025-12-29T20:00:00,2025-12-29T21:00:00,Ukendt,Andet,116604.672
2025-12-29T20:00:00,2025-12-29T21:00:00,Ukendt,Elvarme eller varmepumpe,82030.798
2025-12-29T19:00:00,2025-12-29T20:00:00,Andet,Andet,78673.464
2025-12-29T19:00:00,2025-12-29T20:00:00,Andet,Elvarme eller varmepumpe,10626.191
2025-12-29T19:00:00,2025-12-29T20:00:00,Etageejendom,Andet,230734.253
2025-12-29T19:00:00,2025-12-29T20:00:00,Etageejendom,Elvarme eller varmepumpe,7693.3
2025-12-29T19:00:00,2025-12-29T20:00:00,Fritidshuse,Andet,10779.325
2025-12-29T19:00:00,2025-12-29T20:00:00,Fritidshuse,Elvarme eller varmepumpe,155419.027
2025-12-29T19:00:00,2025-12-29T20:00:00,Parcel- og rækkehuse,Andet,632867.418
2025-12-29T19:00:00,2025-12-29T20:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,419420.114
2025-12-29T19:00:00,2025-12-29T20:00:00,Ukendt,Andet,122753.996
2025-12-29T19:00:00,2025-12-29T20:00:00,Ukendt,Elvarme eller varmepumpe,82499.623
2025-12-29T18:00:00,2025-12-29T19:00:00,Andet,Andet,81987.515
2025-12-29T18:00:00,2025-12-29T19:00:00,Andet,Elvarme eller varmepumpe,10932.133
2025-12-29T18:00:00,2025-12-29T19:00:00,Etageejendom,Andet,257456.234
2025-12-29T18:00:00,2025-12-29T19:00:00,Etageejendom,Elvarme eller varmepumpe,7951.66
2025-12-29T18:00:00,2025-12-29T19:00:00,Fritidshuse,Andet,11421.998
2025-12-29T18:00:00,2025-12-29T19:00:00,Fritidshuse,Elvarme eller varmepumpe,165394.65
2025-12-29T18:00:00,2025-12-29T19:00:00,Parcel- og rækkehuse,Andet,685988.774
2025-12-29T18:00:00,2025-12-29T19:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,427238.688
2025-12-29T18:00:00,2025-12-29T19:00:00,Ukendt,Andet,133565.777
2025-12-29T18:00:00,2025-12-29T19:00:00,Ukendt,Elvarme eller varmepumpe,83690.291
2025-12-29T17:00:00,2025-12-29T18:00:00,Andet,Andet,86300.278
2025-12-29T17:00:00,2025-12-29T18:00:00,Andet,Elvarme eller varmepumpe,11115.955
2025-12-29T17:00:00,2025-12-29T18:00:00,Etageejendom,Andet,289375.327
2025-12-29T17:00:00,2025-12-29T18:00:00,Etageejendom,Elvarme eller varmepumpe,8306.502
2025-12-29T17:00:00,2025-12-29T18:00:00,Fritidshuse,Andet,11902.386
2025-12-29T17:00:00,2025-12-29T18:00:00,Fritidshuse,Elvarme eller varmepumpe,172265.401
2025-12-29T17:00:00,2025-12-29T18:00:00,Parcel- og rækkehuse,Andet,776092.038
2025-12-29T17:00:00,2025-12-29T18:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,438551.923
2025-12-29T17:00:00,2025-12-29T18:00:00,Ukendt,Andet,150311.859
2025-12-29T17:00:00,2025-12-29T18:00:00,Ukendt,Elvarme eller varmepumpe,84923.322
2025-12-29T16:00:00,2025-12-29T17:00:00,Andet,Andet,87073.848
2025-12-29T16:00:00,2025-12-29T17:00:00,Andet,Elvarme eller varmepumpe,10935.266
2025-12-29T16:00:00,2025-12-29T17:00:00,Etageejendom,Andet,286439.516
2025-12-29T16:00:00,2025-12-29T17:00:00,Etageejendom,Elvarme eller varmepumpe,8217.621
2025-12-29T16:00:00,2025-12-29T17:00:00,Fritidshuse,Andet,11313.932
2025-12-29T16:00:00,2025-12-29T17:00:00,Fritidshuse,Elvarme eller varmepumpe,165007.986
2025-12-29T16:00:00,2025-12-29T17:00:00,Parcel- og rækkehuse,Andet,799383.618
2025-12-29T16:00:00,2025-12-29T17:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,433095.575
2025-12-29T16:00:00,2025-12-29T17:00:00,Ukendt,Andet,152400.496
2025-12-29T16:00:00,2025-12-29T17:00:00,Ukendt,Elvarme eller varmepumpe,82981.928
2025-12-29T15:00:00,2025-12-29T16:00:00,Andet,Andet,80029.457
2025-12-29T15:00:00,2025-12-29T16:00:00,Andet,Elvarme eller varmepumpe,10388.211
2025-12-29T15:00:00,2025-12-29T16:00:00,Etageejendom,Andet,238694.92
2025-12-29T15:00:00,2025-12-29T16:00:00,Etageejendom,Elvarme eller varmepumpe,7548.582
2025-12-29T15:00:00,2025-12-29T16:00:00,Fritidshuse,Andet,10195.106
2025-12-29T15:00:00,2025-12-29T16:00:00,Fritidshuse,Elvarme eller varmepumpe,150674.578
2025-12-29T15:00:00,2025-12-29T16:00:00,Parcel- og rækkehuse,Andet,664133.693
2025-12-29T15:00:00,2025-12-29T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,405384.979
2025-12-29T15:00:00,2025-12-29T16:00:00,Ukendt,Andet,128900.09
2025-12-29T15:00:00,2025-12-29T16:00:00,Ukendt,Elvarme eller varmepumpe,80332.455
2025-12-29T14:00:00,2025-12-29T15:00:00,Andet,Andet,72335.141
2025-12-29T14:00:00,2025-12-29T15:00:00,Andet,Elvarme eller varmepumpe,9561.113
2025-12-29T14:00:00,2025-12-29T15:00:00,Etageejendom,Andet,208845.883
2025-12-29T14:00:00,2025-12-29T15:00:00,Etageejendom,Elvarme eller varmepumpe,7020.392
2025-12-29T14:00:00,2025-12-29T15:00:00,Fritidshuse,Andet,9372.215
2025-12-29T14:00:00,2025-12-29T15:00:00,Fritidshuse,Elvarme eller varmepumpe,138224.435
2025-12-29T14:00:00,2025-12-29T15:00:00,Parcel- og rækkehuse,Andet,573779.868
2025-12-29T14:00:00,2025-12-29T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,369689.017
2025-12-29T14:00:00,2025-12-29T15:00:00,Ukendt,Andet,112440.099
2025-12-29T14:00:00,2025-12-29T15:00:00,Ukendt,Elvarme eller varmepumpe,75365.61
2025-12-29T13:00:00,2025-12-29T14:00:00,Andet,Andet,67369.564
2025-12-29T13:00:00,2025-12-29T14:00:00,Andet,Elvarme eller varmepumpe,9049.86
2025-12-29T13:00:00,2025-12-29T14:00:00,Etageejendom,Andet,199790.138
2025-12-29T13:00:00,2025-12-29T14:00:00,Etageejendom,Elvarme eller varmepumpe,6590.959
2025-12-29T13:00:00,2025-12-29T14:00:00,Fritidshuse,Andet,9012.614
2025-12-29T13:00:00,2025-12-29T14:00:00,Fritidshuse,Elvarme eller varmepumpe,130796.959
2025-12-29T13:00:00,2025-12-29T14:00:00,Parcel- og rækkehuse,Andet,545124.054
2025-12-29T13:00:00,2025-12-29T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,342167.565
2025-12-29T13:00:00,2025-12-29T14:00:00,Ukendt,Andet,107142.376
